supporting_docs,query_length,entity_count,entities,has_comparison,has_inference,complexity_score,complexity_level,index
2,81,8,[],False,False,0.8,high,1695
2,115,10,[],False,False,0.8999999999999999,high,1696
2,95,9,[],False,False,0.8,high,1697
2,103,12,[],False,False,0.8999999999999999,high,1698
2,83,12,[],False,False,0.8,high,1699
2,62,8,[],False,False,0.8,high,1700
2,183,22,[],False,False,0.8999999999999999,high,1701
2,68,6,[],False,False,0.8,high,1702
2,104,13,[],False,False,0.8999999999999999,high,1703
2,81,9,[],False,False,0.8,high,1704
2,85,9,[],True,True,1.0,high,1705
2,58,6,[],False,False,0.8,high,1706
2,131,14,[],False,False,0.8999999999999999,high,1707
2,95,10,[],True,False,1.0,high,1708
2,77,9,[],False,False,0.8,high,1709
2,86,8,[],False,False,0.8,high,1710
2,107,13,[],False,False,0.8999999999999999,high,1711
2,203,21,[],False,False,0.8999999999999999,high,1712
2,160,18,[],False,False,0.8999999999999999,high,1713
2,179,18,[],False,False,0.8999999999999999,high,1714
2,112,12,[],False,False,0.8999999999999999,high,1715
2,105,10,[],False,False,0.8999999999999999,high,1716
2,49,5,[],False,False,0.7,high,1717
2,85,8,[],False,False,0.8,high,1718
2,45,6,[],False,False,0.7,high,1719
2,231,28,[],False,False,0.8999999999999999,high,1720
2,86,11,[],False,False,0.8,high,1721
2,61,8,[],False,False,0.8,high,1722
2,83,11,[],False,False,0.8,high,1723
2,104,12,[],False,False,0.8999999999999999,high,1724
2,108,12,[],False,False,0.8999999999999999,high,1725
2,98,13,[],False,False,0.8,high,1726
2,99,14,[],False,False,0.8,high,1727
2,74,5,[],False,False,0.8,high,1728
2,106,12,[],False,False,0.8999999999999999,high,1729
2,96,10,[],False,False,0.8,high,1730
2,57,7,[],False,False,0.8,high,1731
2,71,8,[],False,False,0.8,high,1732
2,50,5,[],False,False,0.8,high,1733
2,85,9,[],False,True,1.0,high,1734
2,123,13,[],False,False,0.8999999999999999,high,1735
2,103,12,[],False,False,0.8999999999999999,high,1736
2,96,9,[],False,False,0.8,high,1737
2,111,11,[],False,False,0.8999999999999999,high,1738
2,97,12,[],False,False,0.8,high,1739
2,70,8,[],False,False,0.8,high,1740
2,138,15,[],False,False,0.8999999999999999,high,1741
2,86,7,[],False,False,0.8,high,1742
2,69,8,[],False,False,0.8,high,1743
2,66,8,[],False,False,0.8,high,1744
2,58,6,[],False,False,0.8,high,1745
2,94,12,[],True,False,1.0,high,1746
2,77,10,[],False,False,0.8,high,1747
2,49,5,[],False,False,0.7,high,1748
2,61,8,[],False,False,0.8,high,1749
2,77,8,[],True,False,1.0,high,1750
2,109,12,[],False,False,0.8999999999999999,high,1751
2,83,10,[],False,False,0.8,high,1752
2,94,12,[],False,False,0.8,high,1753
2,46,6,[],False,False,0.7,high,1754
2,69,7,[],True,False,1.0,high,1755
2,110,10,[],False,False,0.8999999999999999,high,1756
2,72,7,[],False,False,0.8,high,1757
2,79,10,[],False,False,0.8,high,1758
2,109,13,[],False,False,0.8999999999999999,high,1759
2,43,5,[],True,False,0.8999999999999999,high,1760
2,132,16,[],False,False,0.8999999999999999,high,1761
2,46,4,[],False,False,0.6000000000000001,medium,1762
2,128,15,[],False,False,0.8999999999999999,high,1763
2,96,13,[],False,False,0.8,high,1764
2,142,17,[],False,False,0.8999999999999999,high,1765
2,78,8,[],False,False,0.8,high,1766
2,88,11,[],False,False,0.8,high,1767
2,81,9,[],False,False,0.8,high,1768
2,108,11,[],False,False,0.8999999999999999,high,1769
2,77,10,[],False,False,0.8,high,1770
2,78,8,[],True,False,1.0,high,1771
2,41,4,[],True,False,0.8,high,1772
2,36,4,[],False,False,0.6000000000000001,medium,1773
2,109,11,[],False,False,0.8999999999999999,high,1774
2,91,11,[],False,False,0.8,high,1775
2,89,9,[],False,True,1.0,high,1776
2,86,7,[],False,False,0.8,high,1777
2,64,9,[],False,False,0.8,high,1778
2,151,20,[],False,True,1.0,high,1779
2,71,8,[],False,False,0.8,high,1780
2,58,8,[],False,False,0.8,high,1781
2,96,13,[],False,False,0.8,high,1782
2,59,5,[],False,False,0.8,high,1783
2,66,7,[],False,False,0.8,high,1784
2,80,10,[],False,False,0.8,high,1785
2,92,10,[],False,False,0.8,high,1786
2,104,12,[],False,False,0.8999999999999999,high,1787
2,114,13,[],True,False,1.0,high,1788
2,83,7,[],False,False,0.8,high,1789
2,60,7,[],False,False,0.8,high,1790
2,65,8,[],False,False,0.8,high,1791
2,52,6,[],False,False,0.8,high,1792
2,88,11,[],False,False,0.8,high,1793
2,66,6,[],False,False,0.8,high,1794
2,134,16,[],False,False,0.8999999999999999,high,1795
2,102,12,[],False,False,0.8999999999999999,high,1796
2,68,8,[],False,False,0.8,high,1797
2,64,7,[],True,False,1.0,high,1798
2,108,10,[],False,False,0.8999999999999999,high,1799
2,57,8,[],False,False,0.8,high,1800
2,104,12,[],False,False,0.8999999999999999,high,1801
2,119,14,[],False,False,0.8999999999999999,high,1802
2,91,11,[],False,False,0.8,high,1803
2,131,13,[],False,False,0.8999999999999999,high,1804
2,80,10,[],False,False,0.8,high,1805
2,89,10,[],False,False,0.8,high,1806
2,117,11,[],False,False,0.8999999999999999,high,1807
2,87,9,[],False,False,0.8,high,1808
2,79,9,[],False,False,0.8,high,1809
2,70,9,[],False,False,0.8,high,1810
2,56,6,[],False,False,0.8,high,1811
2,106,11,[],False,True,1.0,high,1812
2,61,7,[],False,False,0.8,high,1813
2,100,10,[],False,False,0.8999999999999999,high,1814
2,88,11,[],False,True,1.0,high,1815
2,71,9,[],False,False,0.8,high,1816
2,105,10,[],False,False,0.8999999999999999,high,1817
2,90,11,[],False,False,0.8,high,1818
2,62,8,[],True,False,1.0,high,1819
2,88,11,[],False,False,0.8,high,1820
2,75,9,[],False,False,0.8,high,1821
2,81,8,[],False,False,0.8,high,1822
2,133,16,[],False,False,0.8999999999999999,high,1823
2,158,20,[],False,False,0.8999999999999999,high,1824
2,88,9,[],False,False,0.8,high,1825
2,94,10,[],False,False,0.8,high,1826
2,54,7,[],False,False,0.8,high,1827
2,120,11,[],False,False,0.8999999999999999,high,1828
2,100,11,[],False,True,1.0,high,1829
2,103,9,[],False,False,0.8999999999999999,high,1830
2,73,8,[],False,False,0.8,high,1831
2,57,7,[],True,False,1.0,high,1832
2,72,8,[],False,False,0.8,high,1833
2,165,16,[],False,False,0.8999999999999999,high,1834
2,89,9,[],False,False,0.8,high,1835
2,82,10,[],False,False,0.8,high,1836
2,156,14,[],False,False,0.8999999999999999,high,1837
2,170,18,[],False,False,0.8999999999999999,high,1838
2,123,12,[],False,False,0.8999999999999999,high,1839
2,192,22,[],False,False,0.8999999999999999,high,1840
2,64,8,[],False,False,0.8,high,1841
2,80,10,[],False,True,1.0,high,1842
2,79,8,[],False,False,0.8,high,1843
2,105,12,[],False,False,0.8999999999999999,high,1844
2,72,8,[],False,False,0.8,high,1845
2,122,13,[],False,False,0.8999999999999999,high,1846
2,126,11,[],False,False,0.8999999999999999,high,1847
2,81,9,[],False,False,0.8,high,1848
2,132,13,[],False,False,0.8999999999999999,high,1849
2,126,13,[],True,False,1.0,high,1850
2,102,12,[],False,False,0.8999999999999999,high,1851
2,60,8,[],False,False,0.8,high,1852
2,59,7,[],False,False,0.8,high,1853
2,47,5,[],False,False,0.7,high,1854
2,68,7,[],False,False,0.8,high,1855
2,73,8,[],False,False,0.8,high,1856
2,52,7,[],False,False,0.8,high,1857
2,118,11,[],False,False,0.8999999999999999,high,1858
2,109,14,[],False,False,0.8999999999999999,high,1859
2,139,14,[],False,False,0.8999999999999999,high,1860
2,107,12,[],False,False,0.8999999999999999,high,1861
2,82,8,[],False,False,0.8,high,1862
2,94,11,[],False,False,0.8,high,1863
2,70,8,[],False,False,0.8,high,1864
2,69,8,[],False,False,0.8,high,1865
2,83,10,[],False,False,0.8,high,1866
2,71,9,[],True,False,1.0,high,1867
2,87,9,[],False,False,0.8,high,1868
2,110,11,[],False,False,0.8999999999999999,high,1869
2,107,11,[],False,False,0.8999999999999999,high,1870
2,74,9,[],False,False,0.8,high,1871
2,77,7,[],False,True,1.0,high,1872
2,72,7,[],False,False,0.8,high,1873
2,108,10,[],False,False,0.8999999999999999,high,1874
2,96,11,[],False,False,0.8,high,1875
2,107,13,[],False,False,0.8999999999999999,high,1876
2,60,7,[],False,False,0.8,high,1877
2,140,13,[],False,False,0.8999999999999999,high,1878
2,53,5,[],False,False,0.8,high,1879
2,109,10,[],False,False,0.8999999999999999,high,1880
2,71,7,[],False,False,0.8,high,1881
2,83,9,[],False,False,0.8,high,1882
2,120,13,[],False,False,0.8999999999999999,high,1883
2,55,6,[],False,False,0.8,high,1884
2,55,6,[],False,False,0.8,high,1885
2,84,9,[],True,False,1.0,high,1886
2,80,10,[],False,False,0.8,high,1887
2,176,18,[],False,False,0.8999999999999999,high,1888
2,145,15,[],False,False,0.8999999999999999,high,1889
2,95,10,[],False,False,0.8,high,1890
2,92,11,[],False,False,0.8,high,1891
2,79,7,[],False,False,0.8,high,1892
2,62,6,[],False,False,0.8,high,1893
2,53,7,[],False,False,0.8,high,1894
2,64,7,[],True,False,1.0,high,1895
2,160,17,[],False,False,0.8999999999999999,high,1896
2,94,9,[],False,False,0.8,high,1897
2,114,12,[],False,False,0.8999999999999999,high,1898
2,114,16,[],False,False,0.8999999999999999,high,1899
2,46,5,[],False,False,0.7,high,1900
2,50,6,[],False,False,0.8,high,1901
2,89,10,[],False,True,1.0,high,1902
2,91,9,[],False,False,0.8,high,1903
2,82,9,[],False,False,0.8,high,1904
2,81,9,[],False,False,0.8,high,1905
2,159,19,[],True,True,1.0,high,1906
2,73,7,[],False,True,1.0,high,1907
2,112,12,[],False,False,0.8999999999999999,high,1908
2,71,8,[],False,False,0.8,high,1909
2,61,6,[],False,False,0.8,high,1910
2,87,8,[],False,False,0.8,high,1911
2,142,14,[],False,False,0.8999999999999999,high,1912
2,75,8,[],False,False,0.8,high,1913
2,69,7,[],False,False,0.8,high,1914
2,47,5,[],False,False,0.7,high,1915
2,78,9,[],False,False,0.8,high,1916
2,122,15,[],False,False,0.8999999999999999,high,1917
2,60,7,[],False,False,0.8,high,1918
2,187,17,[],False,False,0.8999999999999999,high,1919
2,94,11,[],False,False,0.8,high,1920
2,81,8,[],False,False,0.8,high,1921
2,81,11,[],False,False,0.8,high,1922
2,90,9,[],False,False,0.8,high,1923
2,84,9,[],False,False,0.8,high,1924
2,49,7,[],False,False,0.7,high,1925
2,150,16,[],False,True,1.0,high,1926
2,83,10,[],False,False,0.8,high,1927
2,88,9,[],False,False,0.8,high,1928
2,130,11,[],False,False,0.8999999999999999,high,1929
2,76,6,[],False,False,0.8,high,1930
2,97,11,[],False,False,0.8,high,1931
2,71,8,[],True,False,1.0,high,1932
2,186,18,[],False,False,0.8999999999999999,high,1933
2,96,10,[],False,True,1.0,high,1934
2,67,8,[],False,False,0.8,high,1935
2,64,8,[],True,False,1.0,high,1936
2,73,9,[],False,False,0.8,high,1937
2,138,14,[],False,False,0.8999999999999999,high,1938
2,100,12,[],False,False,0.8999999999999999,high,1939
2,78,9,[],False,False,0.8,high,1940
2,53,7,[],False,False,0.8,high,1941
2,106,13,[],False,False,0.8999999999999999,high,1942
2,44,3,[],False,False,0.6000000000000001,medium,1943
2,136,15,[],False,False,0.8999999999999999,high,1944
2,107,10,[],False,False,0.8999999999999999,high,1945
2,81,7,[],False,False,0.8,high,1946
2,104,8,[],False,False,0.8999999999999999,high,1947
2,73,9,[],False,False,0.8,high,1948
2,153,16,[],False,False,0.8999999999999999,high,1949
2,62,8,[],False,False,0.8,high,1950
2,94,8,[],False,False,0.8,high,1951
2,93,11,[],False,False,0.8,high,1952
2,93,10,[],False,False,0.8,high,1953
2,90,11,[],False,False,0.8,high,1954
2,86,9,[],False,False,0.8,high,1955
2,108,11,[],False,False,0.8999999999999999,high,1956
2,58,7,[],False,False,0.8,high,1957
2,83,11,[],False,True,1.0,high,1958
2,184,20,[],False,False,0.8999999999999999,high,1959
2,93,8,[],False,False,0.8,high,1960
2,97,10,[],False,False,0.8,high,1961
2,78,8,[],False,False,0.8,high,1962
2,78,9,[],False,False,0.8,high,1963
2,77,8,[],False,True,1.0,high,1964
2,93,12,[],False,False,0.8,high,1965
2,81,10,[],False,False,0.8,high,1966
2,83,9,[],False,False,0.8,high,1967
2,136,12,[],False,False,0.8999999999999999,high,1968
2,68,9,[],True,False,1.0,high,1969
2,132,13,[],False,False,0.8999999999999999,high,1970
2,36,5,[],False,False,0.7,high,1971
2,103,10,[],False,False,0.8999999999999999,high,1972
2,77,9,[],False,True,1.0,high,1973
2,184,19,[],False,False,0.8999999999999999,high,1974
2,82,10,[],False,True,1.0,high,1975
2,96,8,[],False,False,0.8,high,1976
2,96,11,[],False,False,0.8,high,1977
2,113,12,[],False,False,0.8999999999999999,high,1978
2,82,10,[],False,False,0.8,high,1979
2,73,8,[],False,False,0.8,high,1980
2,95,10,[],False,False,0.8,high,1981
2,119,13,[],False,False,0.8999999999999999,high,1982
2,135,14,[],False,False,0.8999999999999999,high,1983
2,120,10,[],False,True,1.0,high,1984
2,147,16,[],False,False,0.8999999999999999,high,1985
2,53,6,[],False,False,0.8,high,1986
2,73,8,[],False,False,0.8,high,1987
2,78,8,[],False,False,0.8,high,1988
2,65,6,[],False,False,0.8,high,1989
2,97,10,[],False,False,0.8,high,1990
2,59,9,[],False,True,1.0,high,1991
2,67,8,[],False,False,0.8,high,1992
2,75,10,[],False,False,0.8,high,1993
2,113,13,[],False,False,0.8999999999999999,high,1994
2,62,7,[],False,False,0.8,high,1995
2,103,13,[],False,False,0.8999999999999999,high,1996
2,56,7,[],False,False,0.8,high,1997
2,78,8,[],False,False,0.8,high,1998
2,44,6,[],False,False,0.7,high,1999
2,141,13,[],False,False,0.8999999999999999,high,2000
2,50,7,[],False,False,0.8,high,2001
2,127,13,[],False,False,0.8999999999999999,high,2002
2,96,10,[],False,False,0.8,high,2003
2,67,9,[],False,False,0.8,high,2004
2,60,7,[],False,False,0.8,high,2005
2,76,9,[],True,False,1.0,high,2006
2,52,6,[],False,False,0.8,high,2007
2,75,6,[],False,False,0.8,high,2008
2,40,5,[],False,False,0.7,high,2009
2,120,11,[],False,False,0.8999999999999999,high,2010
2,76,9,[],False,False,0.8,high,2011
2,59,7,[],False,False,0.8,high,2012
2,48,6,[],False,False,0.7,high,2013
2,74,8,[],False,False,0.8,high,2014
2,67,9,[],False,False,0.8,high,2015
2,67,7,[],False,False,0.8,high,2016
2,116,11,[],False,False,0.8999999999999999,high,2017
2,112,12,[],False,False,0.8999999999999999,high,2018
2,143,16,[],False,False,0.8999999999999999,high,2019
2,90,11,[],False,False,0.8,high,2020
2,100,10,[],False,False,0.8999999999999999,high,2021
2,81,8,[],False,False,0.8,high,2022
2,116,12,[],False,False,0.8999999999999999,high,2023
2,67,9,[],True,False,1.0,high,2024
2,72,8,[],False,False,0.8,high,2025
2,56,6,[],False,False,0.8,high,2026
2,75,8,[],False,False,0.8,high,2027
2,61,7,[],False,False,0.8,high,2028
2,101,11,[],False,True,1.0,high,2029
2,47,5,[],True,False,0.8999999999999999,high,2030
2,100,11,[],False,False,0.8999999999999999,high,2031
2,69,7,[],False,True,1.0,high,2032
2,91,10,[],False,True,1.0,high,2033
2,44,5,[],True,False,0.8999999999999999,high,2034
2,75,8,[],False,False,0.8,high,2035
2,97,10,[],False,False,0.8,high,2036
2,68,7,[],False,False,0.8,high,2037
2,102,12,[],False,False,0.8999999999999999,high,2038
2,62,7,[],False,False,0.8,high,2039
2,98,10,[],False,False,0.8,high,2040
2,66,7,[],False,False,0.8,high,2041
2,106,13,[],True,False,1.0,high,2042
2,87,7,[],False,False,0.8,high,2043
2,113,13,[],False,False,0.8999999999999999,high,2044
2,51,5,[],False,False,0.8,high,2045
2,75,11,[],True,False,1.0,high,2046
2,112,12,[],False,False,0.8999999999999999,high,2047
2,64,8,[],False,True,1.0,high,2048
2,83,9,[],False,True,1.0,high,2049
2,79,10,[],False,False,0.8,high,2050
2,122,13,[],False,False,0.8999999999999999,high,2051
2,73,8,[],False,True,1.0,high,2052
2,212,22,[],False,False,0.8999999999999999,high,2053
2,62,7,[],False,False,0.8,high,2054
2,81,9,[],False,False,0.8,high,2055
2,76,9,[],True,False,1.0,high,2056
2,96,9,[],False,False,0.8,high,2057
2,62,7,[],False,False,0.8,high,2058
2,81,8,[],False,False,0.8,high,2059
2,62,6,[],False,False,0.8,high,2060
2,75,9,[],False,False,0.8,high,2061
2,115,13,[],False,False,0.8999999999999999,high,2062
2,63,6,[],False,False,0.8,high,2063
2,50,6,[],False,False,0.8,high,2064
2,52,6,[],False,False,0.8,high,2065
2,125,13,[],False,False,0.8999999999999999,high,2066
2,55,7,[],False,False,0.8,high,2067
2,120,13,[],False,False,0.8999999999999999,high,2068
2,60,7,[],False,False,0.8,high,2069
2,82,11,[],False,False,0.8,high,2070
2,110,10,[],False,False,0.8999999999999999,high,2071
2,88,9,[],False,False,0.8,high,2072
2,104,13,[],False,False,0.8999999999999999,high,2073
2,99,11,[],False,False,0.8,high,2074
2,129,16,[],False,False,0.8999999999999999,high,2075
2,147,12,[],False,False,0.8999999999999999,high,2076
2,187,23,[],False,False,0.8999999999999999,high,2077
2,66,7,[],False,False,0.8,high,2078
2,91,11,[],True,False,1.0,high,2079
2,120,12,[],False,False,0.8999999999999999,high,2080
2,121,13,[],False,False,0.8999999999999999,high,2081
2,83,10,[],False,False,0.8,high,2082
2,152,16,[],False,False,0.8999999999999999,high,2083
2,214,19,[],False,True,1.0,high,2084
2,57,6,[],True,True,1.0,high,2085
2,112,15,[],False,True,1.0,high,2086
2,81,9,[],False,False,0.8,high,2087
2,74,8,[],False,False,0.8,high,2088
2,102,13,[],False,False,0.8999999999999999,high,2089
2,81,8,[],True,False,1.0,high,2090
2,124,18,[],False,True,1.0,high,2091
2,77,8,[],True,False,1.0,high,2092
2,69,7,[],False,False,0.8,high,2093
2,86,11,[],False,False,0.8,high,2094
2,54,8,[],False,False,0.8,high,2095
2,55,7,[],True,False,1.0,high,2096
2,57,6,[],True,False,1.0,high,2097
2,48,5,[],True,False,0.8999999999999999,high,2098
2,49,6,[],False,False,0.7,high,2099
2,69,8,[],True,False,1.0,high,2100
2,63,7,[],False,False,0.8,high,2101
2,83,10,[],False,False,0.8,high,2102
2,69,6,[],False,False,0.8,high,2103
2,64,6,[],True,False,1.0,high,2104
2,73,9,[],False,False,0.8,high,2105
2,110,10,[],False,False,0.8999999999999999,high,2106
2,92,8,[],False,False,0.8,high,2107
2,84,10,[],False,False,0.8,high,2108
2,63,5,[],False,False,0.8,high,2109
2,117,9,[],False,False,0.8999999999999999,high,2110
2,94,9,[],False,False,0.8,high,2111
2,66,7,[],True,False,1.0,high,2112
2,183,20,[],False,False,0.8999999999999999,high,2113
2,74,8,[],False,False,0.8,high,2114
2,105,12,[],False,False,0.8999999999999999,high,2115
2,103,10,[],False,False,0.8999999999999999,high,2116
2,68,7,[],False,False,0.8,high,2117
2,73,9,[],False,False,0.8,high,2118
2,130,14,[],False,False,0.8999999999999999,high,2119
2,65,7,[],False,False,0.8,high,2120
2,81,7,[],False,False,0.8,high,2121
2,63,6,[],False,False,0.8,high,2122
2,83,10,[],False,False,0.8,high,2123
2,55,5,[],False,False,0.8,high,2124
2,64,7,[],False,False,0.8,high,2125
2,198,21,[],False,False,0.8999999999999999,high,2126
2,119,14,[],False,False,0.8999999999999999,high,2127
2,99,11,[],False,False,0.8,high,2128
2,37,4,[],False,False,0.6000000000000001,medium,2129
2,97,12,[],False,False,0.8,high,2130
2,72,9,[],False,False,0.8,high,2131
2,79,9,[],False,False,0.8,high,2132
2,228,26,[],False,False,0.8999999999999999,high,2133
2,47,4,[],False,False,0.6000000000000001,medium,2134
2,63,7,[],False,False,0.8,high,2135
2,107,12,[],False,True,1.0,high,2136
2,96,13,[],False,False,0.8,high,2137
2,104,11,[],False,False,0.8999999999999999,high,2138
2,80,8,[],False,False,0.8,high,2139
2,64,7,[],False,False,0.8,high,2140
2,112,13,[],False,False,0.8999999999999999,high,2141
2,112,10,[],False,True,1.0,high,2142
2,70,8,[],False,False,0.8,high,2143
2,42,5,[],False,False,0.7,high,2144
2,101,12,[],False,False,0.8999999999999999,high,2145
2,73,7,[],False,False,0.8,high,2146
2,75,10,[],False,False,0.8,high,2147
2,72,9,[],False,False,0.8,high,2148
2,82,9,[],False,False,0.8,high,2149
2,65,8,[],False,False,0.8,high,2150
2,126,15,[],False,False,0.8999999999999999,high,2151
2,88,9,[],False,False,0.8,high,2152
2,76,8,[],False,False,0.8,high,2153
2,123,13,[],False,False,0.8999999999999999,high,2154
2,96,10,[],False,False,0.8,high,2155
2,52,5,[],False,False,0.8,high,2156
2,117,12,[],False,False,0.8999999999999999,high,2157
2,89,8,[],False,False,0.8,high,2158
2,146,15,[],False,False,0.8999999999999999,high,2159
2,87,9,[],False,False,0.8,high,2160
2,82,10,[],False,False,0.8,high,2161
2,81,9,[],False,False,0.8,high,2162
2,89,11,[],False,False,0.8,high,2163
2,100,9,[],False,False,0.8999999999999999,high,2164
2,101,10,[],False,False,0.8999999999999999,high,2165
2,134,15,[],False,False,0.8999999999999999,high,2166
2,127,12,[],False,False,0.8999999999999999,high,2167
2,92,11,[],False,False,0.8,high,2168
2,68,8,[],False,False,0.8,high,2169
2,62,6,[],True,False,1.0,high,2170
2,107,12,[],False,False,0.8999999999999999,high,2171
2,78,11,[],True,False,1.0,high,2172
2,102,11,[],False,False,0.8999999999999999,high,2173
2,52,6,[],False,False,0.8,high,2174
2,73,9,[],False,False,0.8,high,2175
2,98,10,[],False,False,0.8,high,2176
2,53,6,[],False,False,0.8,high,2177
2,156,18,[],False,False,0.8999999999999999,high,2178
2,72,10,[],False,False,0.8,high,2179
2,62,6,[],False,False,0.8,high,2180
2,115,13,[],False,False,0.8999999999999999,high,2181
2,92,10,[],False,False,0.8,high,2182
2,70,7,[],False,False,0.8,high,2183
2,69,8,[],False,False,0.8,high,2184
2,56,6,[],False,False,0.8,high,2185
2,133,12,[],False,False,0.8999999999999999,high,2186
2,91,7,[],False,False,0.8,high,2187
2,64,7,[],False,False,0.8,high,2188
2,108,13,[],False,False,0.8999999999999999,high,2189
2,98,11,[],False,False,0.8,high,2190
2,112,15,[],False,False,0.8999999999999999,high,2191
2,84,10,[],False,False,0.8,high,2192
2,167,19,[],False,False,0.8999999999999999,high,2193
2,97,10,[],False,False,0.8,high,2194
2,78,9,[],False,False,0.8,high,2195
2,115,11,[],False,False,0.8999999999999999,high,2196
2,85,10,[],False,False,0.8,high,2197
2,58,8,[],False,False,0.8,high,2198
2,74,7,[],False,False,0.8,high,2199
2,74,11,[],False,False,0.8,high,2200
2,84,12,[],False,False,0.8,high,2201
2,132,13,[],False,True,1.0,high,2202
2,99,10,[],False,True,1.0,high,2203
2,67,9,[],False,False,0.8,high,2204
2,156,16,[],False,False,0.8999999999999999,high,2205
2,83,10,[],True,False,1.0,high,2206
2,73,9,[],False,False,0.8,high,2207
2,102,13,[],False,True,1.0,high,2208
2,69,9,[],False,False,0.8,high,2209
2,115,11,[],False,False,0.8999999999999999,high,2210
2,47,5,[],False,False,0.7,high,2211
2,100,10,[],False,False,0.8999999999999999,high,2212
2,146,15,[],False,True,1.0,high,2213
2,146,14,[],True,False,1.0,high,2214
2,72,9,[],False,False,0.8,high,2215
2,114,12,[],False,False,0.8999999999999999,high,2216
2,80,9,[],False,False,0.8,high,2217
2,197,19,[],False,False,0.8999999999999999,high,2218
2,60,6,[],True,False,1.0,high,2219
2,75,9,[],False,False,0.8,high,2220
2,165,17,[],False,False,0.8999999999999999,high,2221
2,72,8,[],True,False,1.0,high,2222
2,133,15,[],False,False,0.8999999999999999,high,2223
2,62,9,[],False,False,0.8,high,2224
2,123,12,[],False,False,0.8999999999999999,high,2225
2,89,9,[],False,False,0.8,high,2226
2,90,12,[],False,False,0.8,high,2227
2,57,7,[],False,False,0.8,high,2228
2,64,7,[],False,False,0.8,high,2229
2,140,13,[],False,False,0.8999999999999999,high,2230
2,115,14,[],False,True,1.0,high,2231
2,64,8,[],False,False,0.8,high,2232
2,164,19,[],False,False,0.8999999999999999,high,2233
2,101,11,[],False,False,0.8999999999999999,high,2234
2,100,11,[],False,False,0.8999999999999999,high,2235
2,79,8,[],False,False,0.8,high,2236
2,105,10,[],False,False,0.8999999999999999,high,2237
2,68,7,[],False,False,0.8,high,2238
2,49,5,[],True,False,0.8999999999999999,high,2239
2,120,12,[],False,False,0.8999999999999999,high,2240
2,54,7,[],False,False,0.8,high,2241
2,112,13,[],False,False,0.8999999999999999,high,2242
2,116,12,[],False,True,1.0,high,2243
2,102,10,[],False,False,0.8999999999999999,high,2244
2,70,10,[],False,False,0.8,high,2245
2,88,9,[],False,True,1.0,high,2246
2,147,20,[],False,False,0.8999999999999999,high,2247
2,73,9,[],False,False,0.8,high,2248
2,97,11,[],False,False,0.8,high,2249
2,58,5,[],False,False,0.8,high,2250
2,89,9,[],False,False,0.8,high,2251
2,56,6,[],False,False,0.8,high,2252
2,64,8,[],True,False,1.0,high,2253
2,141,15,[],False,False,0.8999999999999999,high,2254
2,248,24,[],False,False,0.8999999999999999,high,2255
2,90,13,[],False,False,0.8,high,2256
2,126,15,[],False,False,0.8999999999999999,high,2257
2,56,5,[],False,False,0.8,high,2258
2,111,11,[],False,True,1.0,high,2259
2,82,11,[],False,False,0.8,high,2260
2,90,12,[],True,False,1.0,high,2261
2,56,6,[],False,False,0.8,high,2262
2,59,8,[],False,False,0.8,high,2263
2,102,10,[],False,True,1.0,high,2264
2,124,12,[],False,False,0.8999999999999999,high,2265
2,103,14,[],False,False,0.8999999999999999,high,2266
2,75,8,[],False,False,0.8,high,2267
2,93,12,[],False,False,0.8,high,2268
2,133,14,[],False,False,0.8999999999999999,high,2269
2,113,9,[],False,False,0.8999999999999999,high,2270
2,51,6,[],False,False,0.8,high,2271
2,76,9,[],False,False,0.8,high,2272
2,70,7,[],False,False,0.8,high,2273
2,88,10,[],False,False,0.8,high,2274
2,95,10,[],False,False,0.8,high,2275
2,62,8,[],True,False,1.0,high,2276
2,103,11,[],False,False,0.8999999999999999,high,2277
2,88,10,[],False,False,0.8,high,2278
2,137,12,[],False,False,0.8999999999999999,high,2279
2,138,16,[],False,False,0.8999999999999999,high,2280
2,166,15,[],False,False,0.8999999999999999,high,2281
2,53,5,[],False,False,0.8,high,2282
2,82,9,[],False,False,0.8,high,2283
2,67,5,[],False,False,0.8,high,2284
2,105,13,[],False,False,0.8999999999999999,high,2285
2,143,16,[],False,False,0.8999999999999999,high,2286
2,83,10,[],False,False,0.8,high,2287
2,85,9,[],False,False,0.8,high,2288
2,82,10,[],False,False,0.8,high,2289
2,124,14,[],False,False,0.8999999999999999,high,2290
2,117,14,[],False,False,0.8999999999999999,high,2291
2,94,12,[],False,False,0.8,high,2292
2,126,13,[],False,False,0.8999999999999999,high,2293
2,78,9,[],False,False,0.8,high,2294
2,97,10,[],False,False,0.8,high,2295
2,61,7,[],False,False,0.8,high,2296
2,91,12,[],False,False,0.8,high,2297
2,74,7,[],False,False,0.8,high,2298
2,92,10,[],False,False,0.8,high,2299
2,91,12,[],False,False,0.8,high,2300
2,99,11,[],False,False,0.8,high,2301
2,104,11,[],False,False,0.8999999999999999,high,2302
2,89,7,[],True,False,1.0,high,2303
2,117,13,[],False,False,0.8999999999999999,high,2304
2,97,10,[],False,False,0.8,high,2305
2,50,6,[],False,False,0.8,high,2306
2,65,10,[],False,False,0.8,high,2307
2,108,11,[],False,False,0.8999999999999999,high,2308
2,62,7,[],False,False,0.8,high,2309
2,104,9,[],False,False,0.8999999999999999,high,2310
2,74,10,[],False,False,0.8,high,2311
